individual,group,sex,audio_name,syllable,syllable_number,start_frequency,end_frequency,f0,min_f0,max_f0,range,duration,slope,fex,concavity
A6,noise_reared,female,A6_2_23_Theme_1_B,N,67,6562.5,6187.5,6247.159091,6000,6562.5,562.5,56,1.731834975,0.13829372,0
A6,noise_reared,female,A6_2_23_Theme_1_B,N,68,7500,6562.5,6835.227273,6562.5,7500,937.5,56,3.752309113,0.238982017,2
A6,noise_reared,female,A6_2_23_Theme_1_B,N,69,7312.5,6750,7312.5,6750,7500,750,56,2.597752463,0.179440581,0
A6,noise_reared,female,A6_2_23_Theme_1_B,N,70,7125,6562.5,6902.777778,6375,7125,750,69.333333,2.098184682,0.192773914,0
A6,noise_reared,female,A6_2_23_Theme_1_B,D,71,7312.5,4500,5962.5,4500,7312.5,2812.5,64,3.788389009,0.274413257,0
A6,noise_reared,female,A6_2_23_Theme_1_B,E,72,5625,3937.5,4992.1875,3937.5,6000,2062.5,64,3.294251312,0.240275055,0
A6,noise_reared,female,A6_2_23_Theme_1_B,E,73,5250,4125,4835.9375,4125,5625,1500,61.333333,2.635401049,0.198489534,0
A6,noise_reared,female,A6_2_23_Theme_1_B,E,74,5062.5,4312.5,4553.571429,4125,5062.5,937.5,72,1.346982759,0.15429372,0
A6,noise_reared,female,A6_2_23_Theme_1_B,F,75,5250,2625,3544.783465,2625,5250,2625,336,0.769704433,0.555449921,0
B1,can_tutored,male,B1_3_12_Theme_2_C,A,1,3000,3375,3243.75,3000,3375,375,77.333333,2.09014566,0.214489534,0
B1,can_tutored,male,B1_3_12_Theme_2_C,A,2,3000,3187.5,3140.625,3000,3375,375,82.666667,2.150827308,0.233538487,0
B1,can_tutored,male,B1_3_12_Theme_2_C,A,3,3000,3375,3181.818182,3000,3375,375,85.333333,1.136516703,0.167627054,0
B1,can_tutored,male,B1_3_12_Theme_2_C,A,4,2812.5,3375,3119.791667,2812.5,3375,562.5,93.333333,1.212284483,0.189342674,0
B1,can_tutored,male,B1_3_12_Theme_2_C,A,5,2625,3187.5,3029.605263,2625,3375,750,98.666667,1.474400047,0.222107247,0
B1,can_tutored,male,B1_3_12_Theme_2_C,A,6,2812.5,3375,3075,2812.5,3375,562.5,90.666667,1.247939909,0.186676007,0
B1,can_tutored,male,B1_3_12_Theme_2_C,A,7,3375,3187.5,3028.846154,2625,3375,750,101.333333,2.392666742,0.311818755,1
B1,can_tutored,male,B1_3_12_Theme_2_C,A,8,2625,3187.5,3096.283784,2625,3375,750,96,1.515355603,0.219440581,0
B1,can_tutored,male,B1_3_12_Theme_2_C,A,9,2625,3375,3028.409091,2625,3375,750,85.333333,1.894194504,0.222489534,0
B1,can_tutored,male,B1_3_12_Theme_2_C,A,10,2625,3187.5,2984.797297,2625,3375,750,96,1.178609914,0.194348819,0
B1,can_tutored,male,B1_3_12_Theme_2_C,A,11,2625,3000,2957.142857,2625,3187.5,562.5,90.666667,1.069662779,0.172960387,0
B1,can_tutored,male,B1_3_12_Theme_2_C,A,12,2625,3000,2889.423077,2625,3187.5,562.5,101.333333,1.914133394,0.265920774,0
B1,can_tutored,male,B1_3_12_Theme_2_C,B,13,2250,2625,2619.642857,2250,2812.5,562.5,90.666667,1.782771298,0.227822867,0
B1,can_tutored,male,B1_3_12_Theme_2_C,B,14,2250,2812.5,2576.612903,2250,2812.5,562.5,80,1.818426724,0.203440581,0
B1,can_tutored,male,B1_3_12_Theme_2_C,B,15,2250,2625,2506.25,2250,2812.5,562.5,77.333333,1.672116528,0.187058294,0
B1,can_tutored,male,B1_3_12_Theme_2_C,B,16,2437.5,2625,2505.681818,2250,2625,375,85.333333,0.568258351,0.126480194,0
B1,can_tutored,male,B1_3_12_Theme_2_C,B,17,2250,2625,2494.318182,2250,2625,375,85.333333,0.378838901,0.112764573,0
B1,can_tutored,male,B1_3_12_Theme_2_C,B,18,2250,2625,2500,2250,2625,375,85.333333,0.378838901,0.112764573,0
B1,can_tutored,male,B1_3_12_Theme_2_C,B,19,2250,2625,2504.032258,2250,2812.5,562.5,80,1.212284483,0.16229372,0
B1,can_tutored,male,B1_3_12_Theme_2_C,B,20,2250,2625,2496.09375,2250,2625,375,82.666667,1.564238042,0.197070583,0
B1,can_tutored,male,B1_3_12_Theme_2_C,B,21,2250,2437.5,2449.596774,2250,2812.5,562.5,80,2.222521552,0.233211299,0
B1,can_tutored,male,B1_3_12_Theme_2_C,B,22,2812.5,2625,2443.181818,2062.5,2812.5,750,85.333333,2.841291756,0.295818755,1
B1,can_tutored,male,B1_3_12_Theme_2_C,B,23,2250,2625,2476.293103,2250,2625,375,74.666667,0.865917488,0.129529147,0
B1,can_tutored,male,B1_3_12_Theme_2_C,C,24,2250,2250,2274.456522,2062.5,2437.5,375,58.666667,2.204153605,0.168391627,0
B1,can_tutored,male,B1_3_12_Theme_2_C,C,25,2250,2437.5,2197.916667,2062.5,2437.5,375,45.333333,2.495879817,0.143682152,0
B1,can_tutored,male,B1_3_12_Theme_2_C,C,26,2062.5,2250,2237.5,2062.5,2437.5,375,37.333333,2.164793719,0.105911434,0
B1,can_tutored,male,B1_3_12_Theme_2_C,C,27,2250,2625,2354.166667,2062.5,2625,562.5,45.333333,2.139325558,0.127627054,0
B1,can_tutored,male,B1_3_12_Theme_2_C,C,28,2062.5,2437.5,2289.473684,2062.5,2625,562.5,48,2.693965517,0.157724961,0
B1,can_tutored,male,B1_3_12_Theme_2_C,D,29,2062.5,3000,2704.918033,2062.5,3000,937.5,160,0.707165948,0.25600934,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,1,3000,3187.5,3254.464286,3000,3375,375,72,2.020474138,0.195440581,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,2,2625,3375,3132.352941,2625,3375,750,88,1.469435737,0.197724961,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,3,2625,3375,3155.357143,2625,3375,750,90.666667,1.426217039,0.200391627,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,4,2812.5,3375,3148.026316,2625,3375,750,98.666667,2.129688956,0.276969728,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,5,2812.5,3375,3151.041667,2812.5,3375,562.5,93.333333,0.865917488,0.161911434,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,6,2812.5,3375,3162.162162,2812.5,3375,562.5,96,0.841864224,0.1645781,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,7,2625,3375,3108.552632,2625,3375,750,98.666667,0.982933364,0.180960387,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,8,2625,3187.5,3098.958333,2625,3375,750,93.333333,1.212284483,0.189342674,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,9,2625,3375,3125,2625,3375,750,101.333333,0.638044465,0.156195814,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,10,2812.5,3375,3067.307692,2812.5,3375,562.5,101.333333,1.435600045,0.224773914,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,11,2812.5,3375,3135.416667,2812.5,3375,562.5,93.333333,1.212284483,0.189342674,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,12,2812.5,3375,3162.162162,2812.5,3375,562.5,96,1.852101293,0.246871821,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,13,2625,3187.5,2977.941176,2625,3187.5,562.5,88,1.28575627,0.18400934,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,14,2437.5,2812.5,2726.785714,2437.5,2812.5,375,90.666667,0.713108519,0.145529147,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,15,2250,2812.5,2602.272727,2250,2812.5,562.5,85.333333,0.947097252,0.153911434,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,16,2250,2812.5,2593.75,2250,2812.5,562.5,77.333333,1.881131094,0.200773914,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,17,2250,2625,2489.224138,2250,2812.5,562.5,74.666667,2.597752463,0.239254107,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,18,2250,2812.5,2481.617647,2250,2812.5,562.5,88,2.020474138,0.238871821,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,19,2437.5,2625,2518.75,2250,2812.5,562.5,77.333333,1.881131094,0.200773914,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,20,2625,2625,2482.758621,2250,2625,375,74.666667,2.164793719,0.214162345,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,21,2250,2437.5,2476.293103,2250,2625,375,74.666667,3.247190579,0.280400968,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,22,2250,2437.5,2443.965517,2250,2625,375,74.666667,1.08239686,0.143244767,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,23,2437.5,2625,2479.83871,2250,2812.5,562.5,80,2.222521552,0.230871821,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,24,2250,2625,2471.590909,2250,2812.5,562.5,85.333333,2.273033405,0.252260252,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,25,2437.5,2250,2333.333333,2250,2437.5,187.5,69.333333,1.165658157,0.137911434,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,26,3000,2250,2290.76087,2062.5,3000,937.5,58.666667,2.755192006,0.203003862,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,27,2062.5,2250,2141.447368,2062.5,2250,187.5,48,1.683728448,0.1165781,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,28,2062.5,2250,2156.25,1875,2250,375,50.666667,0.957066697,0.091813527,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,29,2062.5,2250,2266.304348,2062.5,2625,562.5,58.666667,1.928634404,0.154676007,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,30,2062.5,2437.5,2258.152174,2062.5,2437.5,375,58.666667,2.204153605,0.170731105,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,32,1875,2250,2338.815789,1875,2812.5,937.5,48,4.714439655,0.242358159,1
B1,can_tutored,male,B1_3_12_Theme_8_C,D,33,2812.5,3187.5,3158.653846,2812.5,3375,562.5,136,0.713108519,0.21829372,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,34,3000,3375,3288.461538,3000,3562.5,562.5,45.333333,1.641635237,0.095179631,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,35,3000,3375,3286.764706,3000,3562.5,562.5,58.666667,1.199656519,0.106557058,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,36,2812.5,3375,3232.142857,2812.5,3562.5,750,66.666667,1.136516703,0.128200578,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,37,2812.5,3375,3234.375,2812.5,3562.5,750,64,1.713010682,0.157981335,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,38,6937.5,7125,7087.5,6937.5,7125,187.5,10.666667,1.515355603,0.024382287,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,39,6937.5,6937.5,7078.125,6937.5,7312.5,375,29.333333,2.204153605,0.084195814,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,40,7125,7125,7140.625,6750,7312.5,562.5,29.333333,3.306230408,0.11630601,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,41,7125,6750,6993.75,6750,7125,375,24,1.346982759,0.05143124,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,42,7125,6937.5,7114.583333,6937.5,7125,187.5,45.333333,0.35655426,0.059048953,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,43,7125,7125,6967.5,6375,7125,750,64,3.030711207,0.235768436,1
B1,can_tutored,male,B1_3_12_Theme_8_C,E,44,6187.5,6937.5,6997.5,6187.5,7312.5,1125,64,3.535829741,0.260697637,1
B1,can_tutored,male,B1_3_12_Theme_8_C,E,45,6750,7125,7065.340909,6562.5,7312.5,750,56,5.195504926,0.316990194,3
B1,can_tutored,male,B1_3_12_Theme_8_C,E,46,7125,6937.5,6911.931818,6375,7125,750,56,4.329587438,0.2688249,1
B1,can_tutored,male,B1_3_12_Theme_8_C,F,47,7125,7125,7091.25,6937.5,7312.5,375,130.666667,1.237024982,0.267822867,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,48,3187.5,3000,3241.935484,3000,3562.5,562.5,80,3.030711207,0.290413257,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,49,3000,3375,3238.636364,3000,3562.5,562.5,85.333333,1.136516703,0.167627054,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,50,2812.5,3375,3174.568966,2812.5,3562.5,750,74.666667,1.948314347,0.198107247,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,51,3562.5,3375,3192.567568,2812.5,3562.5,750,96,2.188846983,0.281484056,1
B1,can_tutored,male,B1_3_12_Theme_8_C,A,52,2812.5,3375,3193.014706,2812.5,3375,562.5,88,0.918397335,0.1565781,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,53,2812.5,3375,3219.642857,2812.5,3562.5,750,90.666667,0.891385649,0.159244767,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,54,3000,3187.5,3198.863636,3000,3562.5,562.5,85.333333,1.704775054,0.211113392,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,55,2625,3562.5,3201.5625,2625,3562.5,937.5,104,2.331316313,0.312073779,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,56,2625,3375,3181.451613,2625,3562.5,937.5,80,1.61637931,0.189724961,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,57,2625,3187.5,3139.423077,2625,3375,750,101.333333,1.754622278,0.252205154,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,58,2625,3187.5,3038.793103,2625,3187.5,562.5,74.666667,0.649438116,0.115813527,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,59,2812.5,3187.5,3060.810811,2812.5,3375,562.5,96,1.010237069,0.17829372,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,60,2812.5,3000,2977.941176,2812.5,3187.5,375,88,1.653115204,0.211440581,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,61,2625,3375,3119.318182,2625,3375,750,85.333333,2.273033405,0.252260252,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,62,2437.5,3187.5,3071.691176,2437.5,3375,937.5,88,2.571512539,0.280018681,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,63,2812.5,2812.5,2763.157895,2625,3000,375,98.666667,0.982933364,0.180960387,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,64,2437.5,2812.5,2663.602941,2437.5,2812.5,375,88,1.102076803,0.17029372,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,65,2250,2437.5,2430.803571,2250,2812.5,562.5,72,2.469468391,0.225211299,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,66,2250,2437.5,2370.535714,2062.5,2437.5,375,72,0.673491379,0.11314686,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,67,2250,2437.5,2395.833333,2250,2625,375,69.333333,2.564447944,0.220205154,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,68,2250,2625,2394.230769,2062.5,2625,562.5,66.666667,1.939655172,0.176391627,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,69,2250,2625,2408.653846,2250,2625,375,66.666667,1.454741379,0.151299865,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,70,2250,2250,2346.982759,2250,2625,375,74.666667,1.298876232,0.159299865,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,71,2250,2437.5,2406.25,2250,2812.5,562.5,61.333333,1.844780735,0.159682152,0
B1,can_tutored,male,B1_3_12_Theme_8_C,B,72,2437.5,2437.5,2383.064516,2250,2625,375,80,1.61637931,0.189724961,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,73,2250,2437.5,2241.477273,2062.5,2437.5,375,56,0.865917488,0.09714686,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,74,2062.5,2250,2192.934783,2062.5,2437.5,375,58.666667,1.377596003,0.127244767,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,75,2062.5,2437.5,2224.431818,2062.5,2437.5,375,56,0.577278325,0.08343124,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,76,2062.5,2250,2132.8125,2062.5,2250,187.5,40,2.020474138,0.1085781,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,77,2062.5,2437.5,2291.666667,2062.5,2437.5,375,45.333333,1.426217039,0.100195814,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,78,2062.5,2625,2238.970588,2062.5,2625,562.5,42.666667,2.651872306,0.138676007,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,79,2062.5,2437.5,2250,2062.5,2437.5,375,32,2.020474138,0.08686248,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,80,1875,2437.5,2156.25,1875,2437.5,562.5,40,1.212284483,0.08114686,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,81,3000,3187.5,3197.368421,3000,3375,375,53.333333,0.841864224,0.092452188,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,82,3000,3375,3195.3125,3000,3375,375,64,1.05416042,0.11886248,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,83,2812.5,3375,3174.568966,2812.5,3375,562.5,77.333333,1.840074661,0.198745908,0
B1,can_tutored,male,B1_3_12_Theme_8_C,C,84,3000,3375,3193.548387,3000,3375,375,80,0.808189655,0.13486248,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,85,7500,7500,7500,7500,7500,0,13.333333,0,0.013333333,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,86,7500,7312.5,7462.5,7125,7687.5,562.5,37.333333,3.030711207,0.133342674,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,87,7312.5,7125,7269.230769,7125,7312.5,187.5,34.666667,1.515355603,0.075813527,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,88,6750,7125,7158.088235,6750,7312.5,562.5,42.666667,2.273033405,0.124960387,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,89,7125,6750,7200,6750,7312.5,562.5,53.333333,2.711688975,0.192793132,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,90,7125,6562.5,7230.978261,6562.5,7500,937.5,58.666667,4.132788009,0.27375888,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,91,7312.5,6937.5,7305,6750,7687.5,937.5,64,4.040948276,0.290468355,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,92,7125,7125,7210.9375,6937.5,7312.5,375,61.333333,2.635401049,0.198489534,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,93,7125,7125,7244.318182,7125,7312.5,187.5,56,2.3091133,0.165724961,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,94,7125,6750,6903.409091,6375,7125,750,61.333333,1.924261084,0.171269277,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,95,6750,6187.5,6772.5,6187.5,7125,937.5,64,5.303744612,0.366209219,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,96,6375,6187.5,6260.869565,5625,6750,1125,61.333333,4.683826411,0.308607908,1
B1,can_tutored,male,B1_3_12_Theme_8_C,E,97,4687.5,6187.5,5895.833333,4687.5,6562.5,1875,72,4.54606681,0.35605395,1
B1,can_tutored,male,B1_3_12_Theme_8_C,A,98,3000,3187.5,3209.134615,3000,3562.5,562.5,66.666667,2.182112069,0.190107247,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,99,2812.5,3375,3164.0625,2812.5,3375,562.5,85.333333,0.977648776,0.153911434,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,100,2812.5,3375,3164.0625,2812.5,3375,562.5,82.666667,1.368708287,0.178676007,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,101,3000,3375,3187.5,3000,3562.5,562.5,88,1.469435737,0.197724961,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,102,2812.5,3187.5,3085.227273,2812.5,3375,562.5,85.333333,2.273033405,0.249920774,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,103,2812.5,3375,3139.285714,2812.5,3375,562.5,93.333333,1.961048428,0.244205154,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,104,2812.5,3375,3132.352941,2812.5,3375,562.5,88,2.020474138,0.238871821,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,105,2625,3375,3152.027027,2625,3562.5,937.5,96,1.683728448,0.235495679,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,106,2812.5,3375,3145.833333,2812.5,3375,562.5,93.333333,1.905018473,0.244205154,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,107,2625,3187.5,3058.59375,2625,3375,750,88,1.173178532,0.179953329,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,108,2812.5,3187.5,3056.25,2812.5,3187.5,375,77.333333,1.254087396,0.159627054,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,109,2812.5,3375,3069.444444,2812.5,3375,562.5,72,0.699394894,0.11314686,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,110,2812.5,3000,3070.3125,2812.5,3187.5,375,85.333333,1.270943409,0.179314668,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,111,2812.5,3187.5,2993.75,2812.5,3187.5,375,77.333333,0.836058264,0.132195814,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,112,2812.5,3562.5,3169.642857,2812.5,3562.5,750,53.333333,4.24299569,0.250030971,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,113,2812.5,3375,3117.1875,2812.5,3375,562.5,64,2.635401049,0.214871821,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,114,2812.5,3000,3205.645161,2812.5,3562.5,750,85.333333,2.222521552,0.240956275,1
B1,can_tutored,male,B1_3_12_Theme_8_C,A,115,3000,3375,3227.678571,3000,3375,375,72,0.897988506,0.12686248,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,116,6937.5,6000,6625,6000,6937.5,937.5,21.333333,3.788389009,0.094662554,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,117,7125,6562.5,6812.5,6562.5,7125,562.5,16,3.030711207,0.055118854,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,118,6375,6562.5,6732.954545,6375,6937.5,562.5,58.666667,3.752309113,0.248739282,3
B1,can_tutored,male,B1_3_12_Theme_8_C,E,119,7125,6562.5,7134.375,6562.5,7312.5,750,50.666667,3.509244555,0.208719482,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,120,6937.5,6000,6868.421053,6000,7125,1125,48,2.357219828,0.151099939,0
B1,can_tutored,male,B1_3_12_Theme_8_C,G,121,7125,4875,6459.821429,4875,7312.5,2437.5,336,3.030711207,1.234963436,4
B1,can_tutored,male,B1_3_12_Theme_8_C,A,122,3000,3375,3193.548387,2812.5,3562.5,750,82.666667,2.727640086,0.277336298,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,123,3000,3375,3079.545455,2625,3375,750,85.333333,3.030711207,0.307122733,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,124,3375,3562.5,3193.014706,2812.5,3562.5,750,90.666667,2.204153605,0.268969728,1
B1,can_tutored,male,B1_3_12_Theme_8_C,A,125,3000,3375,3208.928571,2812.5,3375,562.5,90.666667,1.069662779,0.172960387,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,126,2625,3375,3132.352941,2625,3375,750,88,2.204153605,0.252587441,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,127,2812.5,3562.5,3193.014706,2812.5,3562.5,750,88,1.836794671,0.225156201,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,128,2812.5,3375,3131.756757,2812.5,3375,562.5,96,1.515355603,0.219440581,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,129,2625,3375,3118.421053,2625,3375,750,98.666667,1.638222274,0.235822867,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,130,2812.5,3375,3182.692308,2812.5,3562.5,750,101.333333,0.797555581,0.169911434,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,131,3375,3187.5,3072.115385,2812.5,3375,562.5,101.333333,1.435600045,0.229525034,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,132,2812.5,3187.5,3080.357143,2812.5,3187.5,375,90.666667,1.426217039,0.200391627,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,133,2812.5,3187.5,3060.483871,2812.5,3187.5,375,80,2.424568966,0.244587441,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,134,2437.5,3187.5,3010.135135,2437.5,3375,937.5,98.666667,1.599542026,0.233794861,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,135,2812.5,3187.5,3060.661765,2812.5,3375,562.5,88,1.102076803,0.17029372,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,136,2812.5,3187.5,3030.241935,2812.5,3187.5,375,80,1.61637931,0.189724961,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,137,2812.5,3187.5,3083.881579,2812.5,3375,562.5,98.666667,1.638222274,0.235822867,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,138,2812.5,3375,3076.013514,2812.5,3375,562.5,96,1.178609914,0.19200934,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,139,3000,3375,3232.142857,3000,3375,375,56,1.666891164,0.138605193,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,140,2812.5,3375,3230.769231,2812.5,3562.5,750,74.666667,2.545797414,0.22584996,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,141,2812.5,3375,3175,2812.5,3562.5,750,77.333333,2.299160226,0.228205154,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,142,2812.5,3375,3212.5,2812.5,3562.5,750,77.333333,2.299160226,0.228205154,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,143,6937.5,6750,6772.058824,5812.5,6937.5,1125,48,4.672346444,0.23942181,1
B1,can_tutored,male,B1_3_12_Theme_8_C,E,144,7125,6937.5,6903.409091,6000,7312.5,1312.5,58.666667,5.917102833,0.36611927,1
B1,can_tutored,male,B1_3_12_Theme_8_C,E,145,7312.5,6562.5,6992.1875,6187.5,7312.5,1125,61.333333,4.743721889,0.322486088,2
B1,can_tutored,male,B1_3_12_Theme_8_C,E,146,7125,6937.5,6976.5625,6375,7312.5,937.5,66.666667,2.767171102,0.220261602,1
B1,can_tutored,male,B1_3_12_Theme_8_C,E,147,7125,6562.5,7062.5,6562.5,7312.5,750,72,3.147277023,0.287056333,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,148,7125,6937.5,7117.788462,6937.5,7312.5,375,66.666667,1.212284483,0.135244767,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,149,7125,6750,7081.730769,6750,7312.5,562.5,66.666667,0.969827586,0.121529147,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,150,7125,6750,7084.821429,6562.5,7312.5,750,72,3.591954023,0.305631118,2
B1,can_tutored,male,B1_3_12_Theme_8_C,E,151,6750,6000,6604.166667,6000,6937.5,937.5,69.333333,2.797579576,0.233920774,0
B1,can_tutored,male,B1_3_12_Theme_8_C,E,152,6562.5,5437.5,6195.652174,5250,6750,1500,58.666667,4.40830721,0.287546665,0
B1,can_tutored,male,B1_3_12_Theme_8_C,H,153,6187.5,5250,5520,4500,6187.5,1687.5,66.666667,4.672346444,0.34416776,1
B1,can_tutored,male,B1_3_12_Theme_8_C,A,154,3000,3375,3217.5,2812.5,3375,562.5,64,3.535829741,0.267788236,0
B1,can_tutored,male,B1_3_12_Theme_8_C,A,155,2812.5,3375,3232.954545,2812.5,3562.5,750,85.333333,2.462452856,0.263636394,0
